# New Mexico 2025 Tax Rate Table (PIT-TRT pages T-1 to T-6): taxable income more than (exclusive), not over (inclusive), tax for Single, Married Filing Jointly (and Surviving Spouse), Married Filing Separately, Head of Household.
# Source: the Taxation and Revenue Department's '2025 PIT Packet_Final.pdf' (tax.newmexico.gov Forms & Publications, Personal Income Tax), extracted with pdftotext.
40700	40800	1506	1341	1610	1341
40800	40900	1511	1346	1614	1346
40900	41000	1516	1350	1619	1350
41000	41100	1520	1354	1624	1354
41100	41200	1525	1358	1629	1358
41200	41300	1530	1363	1633	1363
41300	41400	1534	1367	1638	1367
41400	41500	1539	1371	1643	1371
41500	41600	1544	1376	1647	1376
41600	41700	1549	1380	1652	1380
41700	41800	1553	1384	1657	1384
41800	41900	1558	1389	1661	1389
41900	42000	1563	1393	1666	1393
42000	42100	1567	1397	1671	1397
42100	42200	1572	1401	1676	1401
42200	42300	1577	1406	1680	1406
42300	42400	1581	1410	1685	1410
42400	42500	1586	1414	1690	1414
42500	42600	1591	1419	1694	1419
42600	42700	1596	1423	1699	1423
42700	42800	1600	1427	1704	1427
42800	42900	1605	1432	1708	1432
42900	43000	1610	1436	1713	1436
43000	43100	1614	1440	1718	1440
43100	43200	1619	1444	1723	1444
43200	43300	1624	1449	1727	1449
43300	43400	1628	1453	1732	1453
43400	43500	1633	1457	1737	1457
43500	43600	1638	1462	1741	1462
43600	43700	1643	1466	1746	1466
43700	43800	1647	1470	1751	1470
43800	43900	1652	1475	1755	1475
43900	44000	1657	1479	1760	1479
44000	44100	1661	1483	1765	1483
44100	44200	1666	1487	1770	1487
44200	44300	1671	1492	1774	1492
44300	44400	1675	1496	1779	1496
44400	44500	1680	1500	1784	1500
44500	44600	1685	1505	1788	1505
44600	44700	1690	1509	1793	1509
44700	44800	1694	1513	1798	1513
44800	44900	1699	1518	1802	1518
44900	45000	1704	1522	1807	1522
45000	45100	1708	1526	1812	1526
45100	45200	1713	1530	1817	1530
45200	45300	1718	1535	1821	1535
45300	45400	1722	1539	1826	1539
45400	45500	1727	1543	1831	1543
45500	45600	1732	1548	1835	1548
45600	45700	1737	1552	1840	1552
45700	45800	1741	1556	1845	1556
45800	45900	1746	1561	1849	1561
45900	46000	1751	1565	1854	1565
46000	46100	1755	1569	1859	1569
46100	46200	1760	1573	1864	1573
46200	46300	1765	1578	1868	1578
46300	46400	1769	1582	1873	1582
46400	46500	1774	1586	1878	1586
46500	46600	1779	1591	1882	1591
46600	46700	1784	1595	1887	1595
46700	46800	1788	1599	1892	1599
46800	46900	1793	1604	1896	1604
46900	47000	1798	1608	1901	1608
47000	47100	1802	1612	1906	1612
47100	47200	1807	1616	1911	1616
47200	47300	1812	1621	1915	1621
47300	47400	1816	1625	1920	1625
47400	47500	1821	1629	1925	1629
47500	47600	1826	1634	1929	1634
47600	47700	1831	1638	1934	1638
47700	47800	1835	1642	1939	1642
47800	47900	1840	1647	1943	1647
47900	48000	1845	1651	1948	1651
48000	48100	1849	1655	1953	1655
48100	48200	1854	1659	1958	1659
48200	48300	1859	1664	1962	1664
48300	48400	1863	1668	1967	1668
48400	48500	1868	1672	1972	1672
48500	48600	1873	1677	1976	1677
48600	48700	1878	1681	1981	1681
48700	48800	1882	1685	1986	1685
48800	48900	1887	1690	1990	1690
48900	49000	1892	1694	1995	1694
49000	49100	1896	1698	2000	1698
49100	49200	1901	1702	2005	1702
49200	49300	1906	1707	2009	1707
49300	49400	1910	1711	2014	1711
49400	49500	1915	1715	2019	1715
49500	49600	1920	1720	2023	1720
49600	49700	1925	1724	2028	1724
49700	49800	1929	1728	2033	1728
49800	49900	1934	1733	2037	1733
49900	50000	1939	1737	2042	1737
50000	50100	1943	1741	2047	1741
50100	50200	1948	1746	2052	1746
50200	50300	1953	1751	2057	1751
50300	50400	1957	1755	2062	1755
50400	50500	1962	1760	2067	1760
50500	50600	1967	1765	2071	1765
50600	50700	1972	1770	2076	1770
50700	50800	1976	1774	2081	1774
50800	50900	1981	1779	2086	1779
50900	51000	1986	1784	2091	1784
51000	51100	1990	1788	2096	1788
51100	51200	1995	1793	2101	1793
51200	51300	2000	1798	2106	1798
51300	51400	2004	1802	2111	1802
51400	51500	2009	1807	2116	1807
51500	51600	2014	1812	2120	1812
51600	51700	2019	1817	2125	1817
51700	51800	2023	1821	2130	1821
51800	51900	2028	1826	2135	1826
51900	52000	2033	1831	2140	1831
52000	52100	2037	1835	2145	1835
